2025-12-10T18:17:51.192Z [debug]: Order 5834073571563 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.351Z [debug]: Order 5834134323435 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:51.351Z [debug]: Order 5834147692779 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.351Z [debug]: Order 5834194387179 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.351Z [debug]: Order 5834897785067 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.352Z [debug]: Order 5834920886507 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.352Z [debug]: Order 5834932060395 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.352Z [debug]: Order 5834984882411 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.352Z [debug]: Order 5835077091563 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.352Z [debug]: Order 5835139973355 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.352Z [debug]: Order 5835147542763 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.352Z [debug]: Order 5835155013867 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.353Z [debug]: Order 5835159437547 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.353Z [debug]: Order 5835162026219 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.518Z [debug]: Order 5835176509675 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:51.519Z [debug]: Order 5835186077931 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.519Z [debug]: Order 5835197415659 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.519Z [debug]: Order 5835198955755 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.519Z [debug]: Order 5835254890731 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.519Z [debug]: Order 5835310792939 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.520Z [debug]: Order 5835313250539 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.520Z [debug]: Order 5835352277227 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.520Z [debug]: Order 5835356700907 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.520Z [debug]: Order 5835405918443 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.520Z [debug]: Order 5835415027947 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.679Z [debug]: Order 5835452186859 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:51.679Z [debug]: Order 5835466408171 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.679Z [debug]: Order 5835469160683 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.680Z [debug]: Order 5835472896235 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.680Z [debug]: Order 5835482530027 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.680Z [debug]: Order 5835489837291 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.841Z [debug]: Order 5835497111787 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:51.842Z [debug]: Order 5835504025835 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.842Z [debug]: Order 5835512316139 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.842Z [debug]: Order 5835549901035 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.842Z [debug]: Order 5835553964267 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.843Z [debug]: Order 5835591385323 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.843Z [debug]: Order 5835605246187 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.843Z [debug]: Order 5835637948651 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.843Z [debug]: Order 5835664097515 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:51.843Z [debug]: Order 5835678548203 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.844Z [debug]: Order 5835757256939 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:51.844Z [debug]: Order 5835768398059 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.000Z [debug]: Order 5835777343723 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:52.000Z [debug]: Order 5835815190763 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.001Z [debug]: Order 5835870208235 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.001Z [debug]: Order 5835895439595 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.001Z [debug]: Order 5835972608235 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.001Z [debug]: Order 5836000952555 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.001Z [debug]: Order 5836007178475 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.002Z [debug]: Order 5836130746603 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.159Z [debug]: Order 5836217057515 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:52.159Z [debug]: Order 5836220367083 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.159Z [debug]: Order 5836310479083 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.160Z [debug]: Order 5836317753579 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.160Z [debug]: Order 5836343476459 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.160Z [debug]: Order 5836376703211 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.160Z [debug]: Order 5836413927659 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.160Z [debug]: Order 5836420907243 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.160Z [debug]: Order 5836504137963 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.161Z [debug]: Order 5836575113451 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.161Z [debug]: Order 5836575342827 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.161Z [debug]: Order 5836592546027 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.162Z [debug]: Order 5836609290475 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.162Z [debug]: Order 5836618137835 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.345Z [debug]: Order 5836627935467 (Date: 2024-07-26): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:52.345Z [debug]: Order 5836642648299 (Date: 2024-07-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
