2025-12-17T05:37:23.373Z [debug]: Order 6611293962433 (Date: 2025-08-01): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:37:23.373Z [debug]: Order 6611550896321 (Date: 2025-08-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:37:23.374Z [debug]: Order 6611975405761 (Date: 2025-08-01): Payment Gateways: [Gokwik Cards] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:37:29.297Z [debug]: Order 6611293962433 (Date: 2025-08-01): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:37:29.297Z [debug]: Order 6611550896321 (Date: 2025-08-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:37:29.297Z [debug]: Order 6611975405761 (Date: 2025-08-01): Payment Gateways: [Gokwik Cards] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:12.926Z [debug]: Order 6410962960544 (Date: 2025-08-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:13.133Z [debug]: Order 6410976985248 (Date: 2025-08-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:13.133Z [debug]: Order 6411097211040 (Date: 2025-08-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:13.133Z [debug]: Order 6411585159328 (Date: 2025-08-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:13.133Z [debug]: Order 6411612455072 (Date: 2025-08-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:13.133Z [debug]: Order 6411681923232 (Date: 2025-08-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:13.133Z [debug]: Order 6411760107680 (Date: 2025-08-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:13.344Z [debug]: Order 6411767972000 (Date: 2025-08-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:47.235Z [debug]: Order 6410962960544 (Date: 2025-08-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:47.361Z [debug]: Order 6410976985248 (Date: 2025-08-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:47.362Z [debug]: Order 6411097211040 (Date: 2025-08-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:47.362Z [debug]: Order 6411585159328 (Date: 2025-08-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:47.362Z [debug]: Order 6411612455072 (Date: 2025-08-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:47.362Z [debug]: Order 6411681923232 (Date: 2025-08-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:47.362Z [debug]: Order 6411760107680 (Date: 2025-08-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:47.492Z [debug]: Order 6411767972000 (Date: 2025-08-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:25:36.017Z [debug]: Order 6611293962433 (Date: 2025-08-01): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:25:36.017Z [debug]: Order 6611550896321 (Date: 2025-08-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:25:36.017Z [debug]: Order 6611975405761 (Date: 2025-08-01): Payment Gateways: [Gokwik Cards] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:25:41.344Z [debug]: Order 6611293962433 (Date: 2025-08-01): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:25:41.344Z [debug]: Order 6611550896321 (Date: 2025-08-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:25:41.344Z [debug]: Order 6611975405761 (Date: 2025-08-01): Payment Gateways: [Gokwik Cards] | isCOD: false | isPrepaid: true | Cancelled: false
