2025-12-10T18:18:40.690Z [debug]: Order 5987108651243 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:40.879Z [debug]: Order 5987140731115 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:18:40.880Z [debug]: Order 5987420831979 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:40.880Z [debug]: Order 5987423584491 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:40.880Z [debug]: Order 5987424305387 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:40.880Z [debug]: Order 5987480633579 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:40.880Z [debug]: Order 5987484336363 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:40.881Z [debug]: Order 5987513532651 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:40.881Z [debug]: Order 5987515039979 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:40.881Z [debug]: Order 5987517563115 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:40.881Z [debug]: Order 5987524477163 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:40.881Z [debug]: Order 5987533914347 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:40.882Z [debug]: Order 5987535716587 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:40.882Z [debug]: Order 5987581657323 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.100Z [debug]: Order 5987583361259 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:18:41.100Z [debug]: Order 5987602235627 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.101Z [debug]: Order 5987618029803 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:41.101Z [debug]: Order 5987619635435 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:41.101Z [debug]: Order 5987623207147 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.101Z [debug]: Order 5987636019435 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:41.102Z [debug]: Order 5987652403435 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:41.102Z [debug]: Order 5987687071979 (Date: 2024-11-12): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.102Z [debug]: Order 5987701915883 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.103Z [debug]: Order 5987704078571 (Date: 2024-11-12): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.103Z [debug]: Order 5987740713195 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.103Z [debug]: Order 5987752050923 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:41.103Z [debug]: Order 5987823354091 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.104Z [debug]: Order 5987824271595 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:41.104Z [debug]: Order 5987846652139 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.104Z [debug]: Order 5987854188779 (Date: 2024-11-12): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.104Z [debug]: Order 5987859661035 (Date: 2024-11-12): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.104Z [debug]: Order 5987863101675 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:41.105Z [debug]: Order 5987868016875 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:41.105Z [debug]: Order 5987869032683 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.105Z [debug]: Order 5987869589739 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.105Z [debug]: Order 5987870998763 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.106Z [debug]: Order 5987892723947 (Date: 2024-11-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:41.312Z [debug]: Order 5987970089195 (Date: 2024-11-12): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
