2025-12-17T05:37:31.103Z [debug]: Order 6389747712193 (Date: 2025-03-25): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:37:31.103Z [debug]: Order 6390063169729 (Date: 2025-03-25): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:37:31.103Z [debug]: Order 6390063825089 (Date: 2025-03-25): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:37:31.103Z [debug]: Order 6390529884353 (Date: 2025-03-25): Payment Gateways: [giftCard] | isCOD: false | isPrepaid: true | Cancelled: true
2025-12-17T05:50:10.238Z [debug]: Order 6246525730976 (Date: 2025-03-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:10.238Z [debug]: Order 6246555943072 (Date: 2025-03-25): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:10.239Z [debug]: Order 6246681280672 (Date: 2025-03-25): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:10.239Z [debug]: Order 6246828146848 (Date: 2025-03-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:10.239Z [debug]: Order 6246868287648 (Date: 2025-03-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:10.239Z [debug]: Order 6247021936800 (Date: 2025-03-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:10.239Z [debug]: Order 6247148322976 (Date: 2025-03-25): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:25:43.950Z [debug]: Order 6389747712193 (Date: 2025-03-25): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:25:43.950Z [debug]: Order 6390063169729 (Date: 2025-03-25): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:25:43.951Z [debug]: Order 6390063825089 (Date: 2025-03-25): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:25:43.951Z [debug]: Order 6390529884353 (Date: 2025-03-25): Payment Gateways: [giftCard] | isCOD: false | isPrepaid: true | Cancelled: true
