2025-12-10T18:16:56.408Z [debug]: Order 5753073205483 (Date: 2024-05-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:16:56.408Z [debug]: Order 5753115967723 (Date: 2024-05-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:56.408Z [debug]: Order 5753234096363 (Date: 2024-05-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:56.408Z [debug]: Order 5753290785003 (Date: 2024-05-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:56.409Z [debug]: Order 5753340723435 (Date: 2024-05-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:56.409Z [debug]: Order 5753477726443 (Date: 2024-05-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:56.409Z [debug]: Order 5753490538731 (Date: 2024-05-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:56.409Z [debug]: Order 5753497911531 (Date: 2024-05-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:56.409Z [debug]: Order 5753499746539 (Date: 2024-05-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:56.409Z [debug]: Order 5753507381483 (Date: 2024-05-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:56.410Z [debug]: Order 5753522127083 (Date: 2024-05-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:56.410Z [debug]: Order 5753539952875 (Date: 2024-05-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:56.410Z [debug]: Order 5753540346091 (Date: 2024-05-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:56.410Z [debug]: Order 5753542934763 (Date: 2024-05-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:56.410Z [debug]: Order 5753544409323 (Date: 2024-05-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
